"date","lat","lon","hour","species","solar"
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-31,9.6144,-83.8564,4.00000375736234,"Tapirus bairdii",4.07629749540722
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-12-28,9.6144,-83.8564,1.6099935129126,"Tapirus bairdii",1.65016796087776
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-12-19,9.6144,-83.8564,5.86997860676993,"Tapirus bairdii",5.91038280399056
2012-08-31,9.6144,-83.8564,4.00000375736234,"Tapirus bairdii",4.07629749540722
2012-10-28,9.6144,-83.8564,4.7000262315164,"Tapirus bairdii",4.87726350335913
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-12-19,9.6144,-83.8564,5.86997860676993,"Tapirus bairdii",5.91038280399056
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-12-19,9.6144,-83.8564,5.86001568562313,"Tapirus bairdii",5.9013940776729
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-12-19,9.6144,-83.8564,5.86001568562313,"Tapirus bairdii",5.9013940776729
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-12-19,9.6144,-83.8564,5.86001568562313,"Tapirus bairdii",5.9013940776729
2012-12-28,9.6144,-83.8564,1.6099935129126,"Tapirus bairdii",1.65016796087776
2012-12-09,9.6144,-83.8564,6.15999415080965,"Tapirus bairdii",6.17320684148045
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-12-19,9.6144,-83.8564,5.86997860676993,"Tapirus bairdii",5.91038280399056
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-12-09,9.6144,-83.8564,6.15999415080965,"Tapirus bairdii",6.17320684148045
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-12-09,9.6144,-83.8564,6.15999415080965,"Tapirus bairdii",6.17320684148045
2012-12-09,9.6144,-83.8564,6.15999415080965,"Tapirus bairdii",6.17320684148045
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-12-09,9.6144,-83.8564,6.15999415080965,"Tapirus bairdii",6.17320684148045
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-31,9.6144,-83.8564,4.00000375736234,"Tapirus bairdii",4.07629749540722
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-08-31,9.6144,-83.8564,4.00000375736234,"Tapirus bairdii",4.07629749540722
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-10-28,9.6144,-83.8564,4.7000262315164,"Tapirus bairdii",4.87726350335913
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-02-04,9.6144,-83.8564,2.60003153110639,"Tapirus bairdii",2.62980856688955
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-01-20,9.6144,-83.8564,6.21002692270016,"Tapirus bairdii",6.21439929295612
2013-02-24,9.6144,-83.8564,1.13002796861416,"Tapirus bairdii",1.1524364552439
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-02-24,9.6144,-83.8564,1.35997509756441,"Tapirus bairdii",1.38694344227532
2013-01-20,9.6144,-83.8564,6.21002692270016,"Tapirus bairdii",6.21439929295612
