survey,station,lat,long,species,date,hour
Corumbiara,PEC69,-13.194477,-61.698435,penacho,19/08/2020,11:09
Corumbiara,PEC69,-13.194477,-61.698435,penacho,20/08/2020,14:57
Corumbiara,PEC69,-13.194477,-61.698435,penacho,20/08/2020,15:18
Corumbiara,PEC69,-13.194477,-61.698435,penacho,21/08/2020,12:08
Corumbiara,PEC69,-13.194477,-61.698435,penacho,22/08/2020,6:47
Corumbiara,PEC69,-13.194477,-61.698435,penacho,22/08/2020,7:40
Corumbiara,PEC69,-13.194477,-61.698435,penacho,22/08/2020,8:49
Corumbiara,PEC69,-13.194477,-61.698435,penacho,22/08/2020,9:06
Corumbiara,PEC69,-13.194477,-61.698435,carao,22/08/2020,10:37
Corumbiara,PEC69,-13.194477,-61.698435,penacho,22/08/2020,13:37
Corumbiara,PEC69,-13.194477,-61.698435,penacho,22/08/2020,14:25
Corumbiara,PEC69,-13.194477,-61.698435,penacho,22/08/2020,16:24
Corumbiara,PEC69,-13.194477,-61.698435,penacho,24/08/2020,10:33
Corumbiara,PEC69,-13.194477,-61.698435,penacho,24/08/2020,11:39
Corumbiara,PEC69,-13.194477,-61.698435,penacho,25/08/2020,6:34
Corumbiara,PEC69,-13.194477,-61.698435,penacho,25/08/2020,14:40
Corumbiara,PEC69,-13.194477,-61.698435,penacho,26/08/2020,6:20
Corumbiara,PEC69,-13.194477,-61.698435,penacho,26/08/2020,16:52
Corumbiara,PEC69,-13.194477,-61.698435,penacho,26/08/2020,17:38
Corumbiara,PEC69,-13.194477,-61.698435,penacho,27/08/2020,6:56
Corumbiara,PEC69,-13.194477,-61.698435,penacho,27/08/2020,9:50
Corumbiara,PEC69,-13.194477,-61.698435,penacho,27/08/2020,10:31
Corumbiara,PEC69,-13.194477,-61.698435,penacho,27/08/2020,13:40
Corumbiara,PEC69,-13.194477,-61.698435,penacho,28/08/2020,9:30
Corumbiara,PEC69,-13.194477,-61.698435,penacho,28/08/2020,11:40
Corumbiara,PEC69,-13.194477,-61.698435,cervo,29/08/2020,5:32
Corumbiara,PEC69,-13.194477,-61.698435,penacho,29/08/2020,16:40
Corumbiara,PEC69,-13.194477,-61.698435,penacho,29/08/2020,17:23
Corumbiara,PEC69,-13.194477,-61.698435,penacho,30/08/2020,12:45
Corumbiara,PEC69,-13.194477,-61.698435,penacho,30/08/2020,13:51
Corumbiara,PEC69,-13.194477,-61.698435,penacho,30/08/2020,14:40
Corumbiara,PEC69,-13.194477,-61.698435,penacho,30/08/2020,17:20
Corumbiara,PEC69,-13.194477,-61.698435,penacho,31/08/2020,14:19
Corumbiara,PEC69,-13.194477,-61.698435,penacho,31/08/2020,17:01
Corumbiara,PEC69,-13.194477,-61.698435,penacho,1/9/2020,15:55
Corumbiara,PEC69,-13.194477,-61.698435,penacho,1/9/2020,16:53
Corumbiara,PEC69,-13.194477,-61.698435,penacho,2/9/2020,6:20
Corumbiara,PEC69,-13.194477,-61.698435,penacho,2/9/2020,7:49
Corumbiara,PEC69,-13.194477,-61.698435,penacho,2/9/2020,9:54
Corumbiara,PEC69,-13.194477,-61.698435,penacho,2/9/2020,10:22
Corumbiara,PEC69,-13.194477,-61.698435,penacho,3/9/2020,6:41
Corumbiara,PEC69,-13.194477,-61.698435,penacho,3/9/2020,8:33
Corumbiara,PEC69,-13.194477,-61.698435,penacho,3/9/2020,15:16
Corumbiara,PEC69,-13.194477,-61.698435,penacho,4/9/2020,6:10
Corumbiara,PEC69,-13.194477,-61.698435,penacho,4/9/2020,7:55
Corumbiara,PEC69,-13.194477,-61.698435,penacho,4/9/2020,15:45
Corumbiara,PEC69,-13.194477,-61.698435,penacho,5/9/2020,11:20
Corumbiara,PEC69,-13.194477,-61.698435,penacho,5/9/2020,16:06
Corumbiara,PEC69,-13.194477,-61.698435,penacho,6/9/2020,7:22
Corumbiara,PEC69,-13.194477,-61.698435,penacho,6/9/2020,14:08
Corumbiara,PEC69,-13.194477,-61.698435,penacho,6/9/2020,15:10
Corumbiara,PEC69,-13.194477,-61.698435,pintada ,7/9/2020,4:38
Corumbiara,PEC69,-13.194477,-61.698435,penacho,7/9/2020,8:07
Corumbiara,PEC69,-13.194477,-61.698435,penacho,7/9/2020,11:06
Corumbiara,PEC69,-13.194477,-61.698435,carao,7/9/2020,11:27
Corumbiara,PEC69,-13.194477,-61.698435,penacho,8/9/2020,6:48
Corumbiara,PEC69,-13.194477,-61.698435,penacho,8/9/2020,16:38
Corumbiara,PEC69,-13.194477,-61.698435,penacho,9/9/2020,15:06
Corumbiara,PEC69,-13.194477,-61.698435,penacho,9/9/2020,15:31
Corumbiara,PEC69,-13.194477,-61.698435,penacho,9/9/2020,16:10
Corumbiara,PEC69,-13.194477,-61.698435,penacho,10/9/2020,12:03
Corumbiara,PEC69,-13.194477,-61.698435,gaviao,11/9/2020,9:19
Corumbiara,PEC69,-13.194477,-61.698435,penacho,11/9/2020,13:53
Corumbiara,PEC69,-13.194477,-61.698435,penacho,11/9/2020,15:20
Corumbiara,PEC69,-13.194477,-61.698435,penacho,11/9/2020,16:54
Corumbiara,PEC76,-13.121262,-61.45486,cateto,16/08/2020,9:12
Corumbiara,PEC76,-13.121262,-61.45486,cateto,16/08/2020,9:58
Corumbiara,PEC76,-13.121262,-61.45486,nambu,17/08/2020,13:46
Corumbiara,PEC76,-13.121262,-61.45486,cateto,18/08/2020,10:51
Corumbiara,PEC76,-13.121262,-61.45486,cateto,18/08/2020,11:28
Corumbiara,PEC76,-13.121262,-61.45486,mutum,19/08/2020,8:56
Corumbiara,PEC76,-13.121262,-61.45486,cateto,19/08/2020,13:53
Corumbiara,PEC76,-13.121262,-61.45486,mutum,21/08/2020,13:34
Corumbiara,PEC76,-13.121262,-61.45486,queixada,22/08/2020,15:10
Corumbiara,PEC76,-13.121262,-61.45486,nambu,23/08/2020,7:21
Corumbiara,PEC76,-13.121262,-61.45486,mutum,23/08/2020,8:30
Corumbiara,PEC76,-13.121262,-61.45486,mutum,23/08/2020,14:15
Corumbiara,PEC76,-13.121262,-61.45486,jaguatirica ,23/08/2020,22:43
Corumbiara,PEC76,-13.121262,-61.45486,mutum,24/08/2020,7:14
Corumbiara,PEC76,-13.121262,-61.45486,cateto,24/08/2020,7:23
Corumbiara,PEC76,-13.121262,-61.45486,mutum,24/08/2020,11:15
Corumbiara,PEC76,-13.121262,-61.45486,mutum,24/08/2020,12:15
Corumbiara,PEC76,-13.121262,-61.45486,mutum,24/08/2020,14:00
Corumbiara,PEC76,-13.121262,-61.45486,nambu,25/08/2020,15:00
Corumbiara,PEC76,-13.121262,-61.45486,mutum,26/08/2020,10:00
Corumbiara,PEC76,-13.121262,-61.45486,nambu,26/08/2020,10:21
Corumbiara,PEC76,-13.121262,-61.45486,mutum,27/08/2020,7:38
Corumbiara,PEC76,-13.121262,-61.45486,mutum,28/08/2020,7:46
Corumbiara,PEC76,-13.121262,-61.45486,queixada,28/08/2020,8:10
Corumbiara,PEC76,-13.121262,-61.45486,queixada,28/08/2020,9:06
Corumbiara,PEC76,-13.121262,-61.45486,queixada,28/08/2020,9:52
Corumbiara,PEC76,-13.121262,-61.45486,mutum,28/08/2020,10:45
Corumbiara,PEC76,-13.121262,-61.45486,mutum,28/08/2020,12:20
Corumbiara,PEC76,-13.121262,-61.45486,cateto,29/08/2020,9:36
Corumbiara,PEC76,-13.121262,-61.45486,queixada,31/08/2020,14:56
Corumbiara,PEC76,-13.121262,-61.45486,cateto,1/9/2020,10:15
Corumbiara,PEC76,-13.121262,-61.45486,cateto,1/9/2020,11:11
Corumbiara,PEC76,-13.121262,-61.45486,mutum,1/9/2020,11:57
Corumbiara,PEC76,-13.121262,-61.45486,nambu,1/9/2020,12:50
Corumbiara,PEC76,-13.121262,-61.45486,cateto,1/9/2020,16:22
Corumbiara,PEC76,-13.121262,-61.45486,mutum,2/9/2020,13:08
Corumbiara,PEC76,-13.121262,-61.45486,anta,3/9/2020,3:20
Corumbiara,PEC76,-13.121262,-61.45486,mutum,3/9/2020,7:15
Corumbiara,PEC76,-13.121262,-61.45486,cateto,3/9/2020,9:34
Corumbiara,PEC76,-13.121262,-61.45486,roxo,4/9/2020,11:03
Corumbiara,PEC76,-13.121262,-61.45486,mutum,4/9/2020,14:36
Corumbiara,PEC76,-13.121262,-61.45486,mutum,4/9/2020,15:17
Corumbiara,PEC76,-13.121262,-61.45486,mutum,5/9/2020,11:49
Corumbiara,PEC76,-13.121262,-61.45486,prego,5/9/2020,15:24
Corumbiara,PEC76,-13.121262,-61.45486,mutum,5/9/2020,17:02
Corumbiara,PEC76,-13.121262,-61.45486,jaguatirica ,5/9/2020,23:15
Corumbiara,PEC76,-13.121262,-61.45486,mutum,6/9/2020,13:52
Corumbiara,PEC76,-13.121262,-61.45486,mutum,6/9/2020,14:20
Corumbiara,PEC76,-13.121262,-61.45486,cateto,7/9/2020,11:47
Corumbiara,PEC76,-13.121262,-61.45486,mutum,7/9/2020,14:29
Corumbiara,PEC76,-13.121262,-61.45486,mutum,7/9/2020,17:11
Corumbiara,PEC76,-13.121262,-61.45486,mutum,8/9/2020,11:20
Corumbiara,PEC76,-13.121262,-61.45486,nambu,8/9/2020,14:24
Corumbiara,PEC76,-13.121262,-61.45486,anta,9/9/2020,4:53
Corumbiara,PEC76,-13.121262,-61.45486,nambu,9/9/2020,6:52
Corumbiara,PEC76,-13.121262,-61.45486,jacu,9/9/2020,10:20
Corumbiara,PEC76,-13.121262,-61.45486,mutum,9/9/2020,10:22
Corumbiara,PEC76,-13.121262,-61.45486,mutum,9/9/2020,16:54
Corumbiara,PEC76,-13.121262,-61.45486,cateto,10/9/2020,8:19
Corumbiara,PEC76,-13.121262,-61.45486,cateto,10/9/2020,11:07
Corumbiara,PEC76,-13.121262,-61.45486,mutum,10/9/2020,17:09
Corumbiara,PEC76,-13.121262,-61.45486,jacu,11/9/2020,9:43
Corumbiara,PEC76,-13.121262,-61.45486,mutum,11/9/2020,13:21
Guapore,RBG00,-12.549831,-63.435928,mutum,8/11/2020,10:52
Guapore,RBG00,-12.549831,-63.435928,mucura,9/11/2020,1:09
Guapore,RBG00,-12.549831,-63.435928,queixada,9/11/2020,13:04
Guapore,RBG00,-12.549831,-63.435928,jaguatirica,9/11/2020,19:49
Guapore,RBG00,-12.549831,-63.435928,mutum,13/11/2020,17:35
Guapore,RBG00,-12.549831,-63.435928,mutum,18/11/2020,15:23
Guapore,RBG00,-12.549831,-63.435928,mucura,22/11/2020,0:59
Guapore,RBG00,-12.549831,-63.435928,queixada,22/11/2020,7:27
Guapore,RBG00,-12.549831,-63.435928,mutum,22/11/2020,16:30
Guapore,RBG00,-12.549831,-63.435928,mutum,22/11/2020,17:16
Guapore,RBG00,-12.549831,-63.435928,mutum,28/11/2020,15:49
Guapore,RBG00,-12.549831,-63.435928,queixada,28/11/2020,21:08
Guapore,RBG00,-12.549831,-63.435928,mutum,30/11/2020,7:27
Guapore,RBG00,-12.549831,-63.435928,parda,30/11/2020,8:58
Guapore,RBG00,-12.549831,-63.435928,mutum,30/11/2020,15:26
Guapore,RBG00,-12.549831,-63.435928,mutum,2/12/2020,13:44
Guapore,RBG00,-12.549831,-63.435928,cutia,4/12/2020,7:17
Guapore,RBG00,-12.549831,-63.435928,cutia,4/12/2020,8:52
Guapore,RBG00,-12.549831,-63.435928,prego,6/12/2020,10:51
Guapore,RBG10,-12.376269,-63.468224,mutum,4/11/2020,6:08
Guapore,RBG10,-12.376269,-63.468224,mutum,26/11/2020,17:37
Guapore,RBG12,-12.394347,-63.458255,ave,1/11/2020,13:56
Guapore,RBG12,-12.394347,-63.458255,garca,2/11/2020,7:13
Guapore,RBG12,-12.394347,-63.458255,ave,4/11/2020,18:36
Guapore,RBG12,-12.394347,-63.458255,garca,6/11/2020,16:31
Guapore,RBG12,-12.394347,-63.458255,iguana ,8/11/2020,10:21
Guapore,RBG12,-12.394347,-63.458255,anta,10/11/2020,4:19
Guapore,RBG12,-12.394347,-63.458255,iguana ,11/11/2020,12:47
Guapore,RBG12,-12.394347,-63.458255,garca,14/11/2020,8:37
Guapore,RBG12,-12.394347,-63.458255,mutum,14/11/2020,16:25
Guapore,RBG12,-12.394347,-63.458255,garca,15/11/2020,10:47
Guapore,RBG12,-12.394347,-63.458255,gaviao,16/11/2020,9:32
Guapore,RBG12,-12.394347,-63.458255,jacuracu,16/11/2020,11:46
Guapore,RBG12,-12.394347,-63.458255,gaviao,25/11/2020,6:55
Guapore,RBG12,-12.394347,-63.458255,gaviao,27/11/2020,12:29
Guapore,RBG12,-12.394347,-63.458255,mutum,28/11/2020,17:52
Guapore,RBG12,-12.394347,-63.458255,mutum,29/11/2020,6:11
Guapore,RBG12,-12.394347,-63.458255,ave,30/11/2020,11:45
Guapore,RBG12,-12.394347,-63.458255,mutum,8/12/2020,9:19
Guapore,RBG12,-12.394347,-63.458255,mutum,9/12/2020,8:18
Guapore,RBG21,-12.303438,-63.346578,cutia,2/11/2020,16:40
Guapore,RBG21,-12.303438,-63.346578,mateiro,3/11/2020,2:54
Guapore,RBG21,-12.303438,-63.346578,mateiro,3/11/2020,5:28
Guapore,RBG21,-12.303438,-63.346578,jacu,7/11/2020,8:17
Guapore,RBG21,-12.303438,-63.346578,jacu,7/11/2020,9:20
Guapore,RBG21,-12.303438,-63.346578,nambu,9/11/2020,9:12
Guapore,RBG21,-12.303438,-63.346578,mateiro,11/11/2020,3:03
Guapore,RBG21,-12.303438,-63.346578,cutia,11/11/2020,5:57
Guapore,RBG21,-12.303438,-63.346578,mateiro,11/11/2020,11:55
Guapore,RBG21,-12.303438,-63.346578,nambu,11/11/2020,16:47
Guapore,RBG21,-12.303438,-63.346578,mao-pelada,13/11/2020,21:38
Guapore,RBG21,-12.303438,-63.346578,jacu,14/11/2020,15:34
Guapore,RBG21,-12.303438,-63.346578,nambu,15/11/2020,6:39
Guapore,RBG21,-12.303438,-63.346578,quatipuru,15/11/2020,8:54
Guapore,RBG21,-12.303438,-63.346578,mateiro,16/11/2020,1:45
Guapore,RBG21,-12.303438,-63.346578,jacuracu,16/11/2020,11:14
Guapore,RBG21,-12.303438,-63.346578,nambu,16/11/2020,11:37
Guapore,RBG21,-12.303438,-63.346578,nambu,16/11/2020,12:34
Guapore,RBG21,-12.303438,-63.346578,nambu,19/11/2020,9:17
Guapore,RBG21,-12.303438,-63.346578,mateiro,21/11/2020,6:56
Guapore,RBG21,-12.303438,-63.346578,nambu,21/11/2020,9:55
Guapore,RBG21,-12.303438,-63.346578,cutia,21/11/2020,10:05
Guapore,RBG21,-12.303438,-63.346578,thous,22/11/2020,1:29
Guapore,RBG21,-12.303438,-63.346578,cutia,24/11/2020,12:20
Guapore,RBG21,-12.303438,-63.346578,parda,25/11/2020,11:21
Guapore,RBG21,-12.303438,-63.346578,quati,27/11/2020,6:34
Guapore,RBG21,-12.303438,-63.346578,mao-pelada,28/11/2020,4:53
Guapore,RBG21,-12.303438,-63.346578,nambu,29/11/2020,14:27
Guapore,RBG21,-12.303438,-63.346578,nambu,29/11/2020,17:53
Guapore,RBG21,-12.303438,-63.346578,cutia,30/11/2020,5:48
Guapore,RBG21,-12.303438,-63.346578,nambu,30/11/2020,7:08
Guapore,RBG21,-12.303438,-63.346578,quatipuru,1/12/2020,10:55
Guapore,RBG21,-12.303438,-63.346578,cutia,1/12/2020,14:59
Guapore,RBG21,-12.303438,-63.346578,cutia,4/12/2020,5:31
Guapore,RBG21,-12.303438,-63.346578,cutia,4/12/2020,6:38
Guapore,RBG21,-12.303438,-63.346578,cutia,4/12/2020,15:21
Guapore,RBG21,-12.303438,-63.346578,mutum,5/12/2020,7:41
Guapore,RBG21,-12.303438,-63.346578,cutia,5/12/2020,9:50
Guapore,RBG21,-12.303438,-63.346578,cutia,5/12/2020,13:50
Guapore,RBG21,-12.303438,-63.346578,cutia,6/12/2020,5:51
Guapore,RBG22,-12.29426,-63.315296,mutum,29/10/2020,17:47
Guapore,RBG22,-12.29426,-63.315296,mutum,30/10/2020,5:51
Guapore,RBG22,-12.29426,-63.315296,quati,31/10/2020,18:01
Guapore,RBG22,-12.29426,-63.315296,quati,1/11/2020,5:43
Guapore,RBG22,-12.29426,-63.315296,quati,1/11/2020,7:52
Guapore,RBG22,-12.29426,-63.315296,queixada,3/11/2020,3:16
Guapore,RBG22,-12.29426,-63.315296,queixada,3/11/2020,8:38
Guapore,RBG22,-12.29426,-63.315296,quati,4/11/2020,15:16
Guapore,RBG22,-12.29426,-63.315296,anta,4/11/2020,17:59
Guapore,RBG22,-12.29426,-63.315296,anta,5/11/2020,1:07
Guapore,RBG22,-12.29426,-63.315296,quati,5/11/2020,16:35
Guapore,RBG22,-12.29426,-63.315296,queixada,6/11/2020,5:41
Guapore,RBG22,-12.29426,-63.315296,queixada,6/11/2020,6:18
Guapore,RBG22,-12.29426,-63.315296,quati,6/11/2020,18:15
Guapore,RBG22,-12.29426,-63.315296,queixada,6/11/2020,18:34
Guapore,RBG22,-12.29426,-63.315296,queixada,7/11/2020,6:35
Guapore,RBG22,-12.29426,-63.315296,queixada,7/11/2020,8:12
Guapore,RBG22,-12.29426,-63.315296,quati,7/11/2020,9:42
Guapore,RBG22,-12.29426,-63.315296,queixada,7/11/2020,13:04
Guapore,RBG22,-12.29426,-63.315296,quati,7/11/2020,16:48
Guapore,RBG22,-12.29426,-63.315296,queixada,8/11/2020,8:20
Guapore,RBG22,-12.29426,-63.315296,queixada,8/11/2020,10:32
Guapore,RBG22,-12.29426,-63.315296,nambu,8/11/2020,12:27
Guapore,RBG22,-12.29426,-63.315296,queixada,9/11/2020,12:38
Guapore,RBG22,-12.29426,-63.315296,queixada,9/11/2020,13:31
Guapore,RBG22,-12.29426,-63.315296,queixada,9/11/2020,14:30
Guapore,RBG22,-12.29426,-63.315296,quati,10/11/2020,13:51
Guapore,RBG22,-12.29426,-63.315296,queixada,11/11/2020,5:27
Guapore,RBG22,-12.29426,-63.315296,queixada,13/11/2020,10:39
Guapore,RBG22,-12.29426,-63.315296,nambu,13/11/2020,11:27
Guapore,RBG22,-12.29426,-63.315296,nambu,13/11/2020,16:15
Guapore,RBG22,-12.29426,-63.315296,queixada,13/11/2020,18:41
Guapore,RBG22,-12.29426,-63.315296,quati,14/11/2020,5:46
Guapore,RBG22,-12.29426,-63.315296,queixada,17/11/2020,19:24
Guapore,RBG22,-12.29426,-63.315296,queixada,17/11/2020,20:03
Guapore,RBG22,-12.29426,-63.315296,anta,17/11/2020,22:58
Guapore,RBG22,-12.29426,-63.315296,queixada,18/11/2020,5:32
Guapore,RBG22,-12.29426,-63.315296,irara,19/11/2020,12:36
Guapore,RBG22,-12.29426,-63.315296,anta,19/11/2020,21:39
Guapore,RBG22,-12.29426,-63.315296,queixada,20/11/2020,21:07
Guapore,RBG22,-12.29426,-63.315296,queixada,21/11/2020,10:57
Guapore,RBG22,-12.29426,-63.315296,mutum,21/11/2020,18:10
Guapore,RBG22,-12.29426,-63.315296,queixada,23/11/2020,14:25
Guapore,RBG22,-12.29426,-63.315296,queixada,24/11/2020,19:39
Guapore,RBG22,-12.29426,-63.315296,queixada,25/11/2020,23:45
Guapore,RBG22,-12.29426,-63.315296,mutum,28/11/2020,16:52
Guapore,RBG22,-12.29426,-63.315296,mutum,29/11/2020,7:03
Guapore,RBG22,-12.29426,-63.315296,nambu,29/11/2020,11:50
Guapore,RBG22,-12.29426,-63.315296,cateto,30/11/2020,15:00
Guapore,RBG22,-12.29426,-63.315296,nambu,30/11/2020,17:50
Guapore,RBG22,-12.29426,-63.315296,irara,1/12/2020,17:03
Guapore,RBG22,-12.29426,-63.315296,anta,2/12/2020,1:11
Guapore,RBG22,-12.29426,-63.315296,cutia,2/12/2020,7:53
Guapore,RBG22,-12.29426,-63.315296,queixada,2/12/2020,11:20
Guapore,RBG22,-12.29426,-63.315296,queixada,3/12/2020,3:31
Guapore,RBG22,-12.29426,-63.315296,queixada,3/12/2020,7:52
Guapore,RBG22,-12.29426,-63.315296,irara,3/12/2020,12:55
Guapore,RBG22,-12.29426,-63.315296,anta,4/12/2020,1:30
Guapore,RBG22,-12.29426,-63.315296,queixada,5/12/2020,8:25
Guapore,RBG23,-12.308763,-63.321249,cutia,29/10/2020,9:20
Guapore,RBG23,-12.308763,-63.321249,cutia,29/10/2020,10:26
Guapore,RBG23,-12.308763,-63.321249,cutia,29/10/2020,11:50
Guapore,RBG23,-12.308763,-63.321249,cutia,29/10/2020,16:11
Guapore,RBG23,-12.308763,-63.321249,cutia,30/10/2020,13:00
Guapore,RBG23,-12.308763,-63.321249,cutia,30/10/2020,17:02
Guapore,RBG23,-12.308763,-63.321249,cutia,31/10/2020,6:27
Guapore,RBG23,-12.308763,-63.321249,cutia,31/10/2020,15:52
Guapore,RBG23,-12.308763,-63.321249,cutia,31/10/2020,16:24
Guapore,RBG23,-12.308763,-63.321249,cutia,1/11/2020,7:38
Guapore,RBG23,-12.308763,-63.321249,cutia,1/11/2020,17:41
Guapore,RBG23,-12.308763,-63.321249,cutia,2/11/2020,5:50
Guapore,RBG23,-12.308763,-63.321249,cutia,2/11/2020,18:07
Guapore,RBG23,-12.308763,-63.321249,tatu,2/11/2020,23:44
Guapore,RBG23,-12.308763,-63.321249,cutia,3/11/2020,6:05
Guapore,RBG23,-12.308763,-63.321249,cutia,3/11/2020,15:35
Guapore,RBG23,-12.308763,-63.321249,cutia,3/11/2020,18:17
Guapore,RBG23,-12.308763,-63.321249,cutia,5/11/2020,6:21
Guapore,RBG23,-12.308763,-63.321249,queixada,5/11/2020,6:48
Guapore,RBG23,-12.308763,-63.321249,cutia,6/11/2020,5:54
Guapore,RBG23,-12.308763,-63.321249,parda,8/11/2020,6:39
Guapore,RBG23,-12.308763,-63.321249,cutia,8/11/2020,20:42
Guapore,RBG23,-12.308763,-63.321249,cateto,9/11/2020,5:10
Guapore,RBG23,-12.308763,-63.321249,cutia,9/11/2020,8:19
Guapore,RBG23,-12.308763,-63.321249,cutia,9/11/2020,17:50
Guapore,RBG23,-12.308763,-63.321249,cutia,11/11/2020,8:52
Guapore,RBG23,-12.308763,-63.321249,cutia,14/11/2020,7:40
Guapore,RBG23,-12.308763,-63.321249,prego,14/11/2020,9:29
Guapore,RBG23,-12.308763,-63.321249,cutia,16/11/2020,7:38
Guapore,RBG23,-12.308763,-63.321249,cutia,16/11/2020,10:29
Guapore,RBG23,-12.308763,-63.321249,cutia,16/11/2020,17:46
Guapore,RBG23,-12.308763,-63.321249,queixada,16/11/2020,18:45
Guapore,RBG23,-12.308763,-63.321249,cutia,19/11/2020,17:10
Guapore,RBG23,-12.308763,-63.321249,cutia,23/11/2020,5:58
Guapore,RBG23,-12.308763,-63.321249,cutia,24/11/2020,5:43
Guapore,RBG23,-12.308763,-63.321249,queixada,24/11/2020,8:13
Guapore,RBG23,-12.308763,-63.321249,cutia,29/11/2020,5:37
Guapore,RBG23,-12.308763,-63.321249,parda,29/11/2020,7:18
Guapore,RBG23,-12.308763,-63.321249,parda,30/11/2020,5:51
Guapore,RBG23,-12.308763,-63.321249,cateto,1/12/2020,11:48
Guapore,RBG23,-12.308763,-63.321249,cutia,3/12/2020,7:15
Guapore,RBG23,-12.308763,-63.321249,cateto,3/12/2020,12:35
Guapore,RBG23,-12.308763,-63.321249,cateto,3/12/2020,14:40
Guapore,RBG23,-12.308763,-63.321249,cateto,4/12/2020,7:02
Guapore,RBG23,-12.308763,-63.321249,cateto,4/12/2020,18:22
Guapore,RBG23,-12.308763,-63.321249,parda,8/12/2020,6:26
Guapore,RBG26,-12.334778,-63.325406,mateiro,31/10/2020,20:57
Guapore,RBG26,-12.334778,-63.325406,tatu,1/11/2020,19:19
Guapore,RBG26,-12.334778,-63.325406,cutia,3/11/2020,5:53
Guapore,RBG26,-12.334778,-63.325406,tatu,3/11/2020,19:23
Guapore,RBG26,-12.334778,-63.325406,tatu,3/11/2020,20:30
Guapore,RBG26,-12.334778,-63.325406,cutia,4/11/2020,5:33
Guapore,RBG26,-12.334778,-63.325406,queixada,4/11/2020,8:11
Guapore,RBG26,-12.334778,-63.325406,tatu,5/11/2020,19:23
Guapore,RBG26,-12.334778,-63.325406,mateiro,6/11/2020,3:53
Guapore,RBG26,-12.334778,-63.325406,tatu,6/11/2020,18:53
Guapore,RBG26,-12.334778,-63.325406,queixada,7/11/2020,0:38
Guapore,RBG26,-12.334778,-63.325406,canastra,7/11/2020,22:04
Guapore,RBG26,-12.334778,-63.325406,tatu,8/11/2020,19:42
Guapore,RBG26,-12.334778,-63.325406,queixada,9/11/2020,9:47
Guapore,RBG26,-12.334778,-63.325406,cutia,10/11/2020,5:51
Guapore,RBG26,-12.334778,-63.325406,tatu,10/11/2020,20:22
Guapore,RBG26,-12.334778,-63.325406,cutia,11/11/2020,6:56
Guapore,RBG26,-12.334778,-63.325406,queixada,12/11/2020,8:52
Guapore,RBG26,-12.334778,-63.325406,tatu,12/11/2020,21:01
Guapore,RBG26,-12.334778,-63.325406,tatu,13/11/2020,18:52
Guapore,RBG26,-12.334778,-63.325406,tatu,14/11/2020,19:09
Guapore,RBG26,-12.334778,-63.325406,ave,15/11/2020,18:26
Guapore,RBG26,-12.334778,-63.325406,ave,16/11/2020,8:39
Guapore,RBG26,-12.334778,-63.325406,ave,16/11/2020,14:02
Guapore,RBG26,-12.334778,-63.325406,tatu,16/11/2020,19:42
Guapore,RBG26,-12.334778,-63.325406,cutia,17/11/2020,5:34
Guapore,RBG26,-12.334778,-63.325406,cutia,17/11/2020,6:50
Guapore,RBG26,-12.334778,-63.325406,tatu,17/11/2020,20:59
Guapore,RBG26,-12.334778,-63.325406,tatu,18/11/2020,21:44
Guapore,RBG26,-12.334778,-63.325406,cutia,19/11/2020,5:31
Guapore,RBG26,-12.334778,-63.325406,queixada,19/11/2020,12:36
Guapore,RBG26,-12.334778,-63.325406,tatu,19/11/2020,18:56
Guapore,RBG26,-12.334778,-63.325406,tatu,20/11/2020,22:48
Guapore,RBG26,-12.334778,-63.325406,cutia,21/11/2020,18:25
Guapore,RBG26,-12.334778,-63.325406,tatu,21/11/2020,21:51
Guapore,RBG26,-12.334778,-63.325406,tatu,22/11/2020,1:10
Guapore,RBG26,-12.334778,-63.325406,cutia,22/11/2020,5:30
Guapore,RBG26,-12.334778,-63.325406,tatu,22/11/2020,22:48
Guapore,RBG26,-12.334778,-63.325406,cutia,23/11/2020,5:21
Guapore,RBG26,-12.334778,-63.325406,cutia,23/11/2020,6:59
Guapore,RBG26,-12.334778,-63.325406,tatu,24/11/2020,1:21
Guapore,RBG26,-12.334778,-63.325406,canastra,25/11/2020,3:38
Guapore,RBG26,-12.334778,-63.325406,cutia,25/11/2020,5:31
Guapore,RBG26,-12.334778,-63.325406,tatu,25/11/2020,22:43
Guapore,RBG26,-12.334778,-63.325406,tatu,27/11/2020,1:40
Guapore,RBG26,-12.334778,-63.325406,tatu,30/11/2020,18:57
Guapore,RBG26,-12.334778,-63.325406,cutia,1/12/2020,6:26
Guapore,RBG26,-12.334778,-63.325406,cutia,1/12/2020,18:08
Guapore,RBG26,-12.334778,-63.325406,cutia,2/12/2020,6:59
Guapore,RBG26,-12.334778,-63.325406,tatu,2/12/2020,18:26
Guapore,RBG26,-12.334778,-63.325406,tatu,2/12/2020,19:25
Guapore,RBG26,-12.334778,-63.325406,tatu,4/12/2020,18:35
Guapore,RBG26,-12.334778,-63.325406,tatu,4/12/2020,21:25
Guapore,RBG26,-12.334778,-63.325406,tatu,5/12/2020,19:03
Guapore,RBG26,-12.334778,-63.325406,cutia,6/12/2020,5:49
Guapore,RBG26,-12.334778,-63.325406,cutia,8/12/2020,5:33
Guapore,RBG26,-12.334778,-63.325406,cutia,8/12/2020,6:33
Guapore,RBG24,-12.322012,-63.314734,queixada,29/10/2020,15:14
